learning_rate,epochs,reg_l1,reg_l2,threshold,acc,prec,rec,f1,log_loss
1,200,0.1,0.01,0.4,0.8168362945465748,0.32862831019374067,0.9185867667885255,0.4838402050541609,0.3012899715677968
1,200,0.1,0.01,0.5,0.726664954982712,0.31818553662161986,0.9037249283667622,0.45557815652757017,0.772263262892999
1,200,0.1,0.01,0.6,0.8953046512158661,0.4665107945810357,0.8497892171392813,0.6020273361721011,0.3036128249135787
1,200,0.1,0.01,0.7,0.9229747926009608,0.5759977664967464,0.7402414122451668,0.643646905857701,0.2872040964461296
1,200,0.1,0.1,0.3,0.7913585350267593,0.3034621365108642,0.9420956427230511,0.4585203659012135,0.27470360669460336
1,200,0.1,0.1,0.4,0.8218050135223033,0.3363280724991921,0.9088528801501827,0.48918526435500354,0.2958154705360966
1,200,0.1,0.1,0.5,0.8583405937261078,0.3896018995883711,0.8744557520666602,0.5374152558707515,0.30011454340527316
1,200,0.1,0.1,0.6,0.8973353217395275,0.4811944465321207,0.8222787603333004,0.6011442579428206,0.293966710332614
1,200,0.1,0.1,0.7,0.9239361171020049,0.5826574474802925,0.7540164015413497,0.6510058495172206,0.29114226215621747
1,500,0.0,0.0,0.3,0.7728758857964466,0.28598427632038886,0.9455439185851201,0.43833429344629876,0.2966860613420922
1,500,0.0,0.0,0.4,0.7806191160864058,0.31138771547403576,0.9197674801567699,0.4592650626693936,0.4223614121389068
1,500,0.0,0.0,0.5,0.8649643113895451,0.40007922960803255,0.8704311168198136,0.5473186415596564,0.28986905826162535
1,500,0.0,0.0,0.6,0.8961061044355436,0.4709813192032872,0.840020748937852,0.6026530544736365,0.2976821382534205
1,500,0.0,0.0,0.7,0.9216927413189095,0.5755195511685681,0.7700046108750783,0.649977892357209,0.30206274535670047
1,500,0.0,0.001,0.3,0.778109430808029,0.2978159346381794,0.9306442051180713,0.44665568917923737,0.29225859726354714
1,500,0.0,0.001,0.4,0.8426365210594182,0.37465802000275256,0.8905147712676612,0.5206514502476451,0.2717000773600642
1,500,0.0,0.001,0.5,0.8865999823125991,0.45330757618044115,0.8480650792082469,0.5874567567431297,0.25980665815869874
1,500,0.0,0.001,0.6,0.883286162176349,0.4417260244229504,0.8566610677469289,0.5811696151339566,0.3232362285882676
1,500,0.0,0.001,0.7,0.9336040646788311,0.6627379246039438,0.6708675032111452,0.6539240969466591,0.2500579279643601
1,500,0.0,0.01,0.3,0.7650221377791472,0.2822470740120038,0.9512712841287092,0.43401567175742806,0.30828490887878424
1,500,0.0,0.01,0.4,0.8403405965789144,0.3628862376336457,0.8882011000230543,0.5132452652251881,0.2697665233441954
1,500,0.0,0.01,0.5,0.8745813506327526,0.4349916294069388,0.8411257122155256,0.5647658230381605,0.27782101752987304
1,500,0.0,0.01,0.6,0.9037985690322138,0.5009296815909796,0.8056614958996147,0.6123464959190716,0.27894173249842
1,500,0.0,0.01,0.7,0.9213721429141989,0.580864389570495,0.7385320949840265,0.6394300207559331,0.28977502632707686
1,500,0.0,0.1,0.3,0.7875119817876828,0.30019200849805816,0.9455422718440207,0.4548064962987686,0.2811681350673404
1,500,0.0,0.1,0.4,0.8167304268939783,0.32903252872813155,0.9248937851990909,0.48507664755842067,0.3043011292222818
1,500,0.0,0.1,0.5,0.8048683429758196,0.3321759109439477,0.905979316931792,0.4801122955518327,0.40893760067968926
1,500,0.0,0.1,0.6,0.9089268026884849,0.5280635304186667,0.7993363633369561,0.6225778169375978,0.27116655800985096
1,500,0.0,0.1,0.7,0.8569479533965516,0.4768334351471177,0.813748641438593,0.5696838671534515,0.49945713264111313
1,500,0.001,0.0,0.3,0.8161432479773602,0.33483917241143724,0.9311925699041597,0.4900791247032701,0.25109163428026576
1,500,0.001,0.0,0.4,0.8204697431332943,0.35622290917439575,0.8978938181339131,0.5002831267538579,0.31393178167708796
1,500,0.001,0.0,0.5,0.8901250385128889,0.4713411064995879,0.821160623126832,0.5902472697668546,0.24958649284640372
1,500,0.001,0.0,0.6,0.9016616314630334,0.5095271964749852,0.8039093633698909,0.6116553825358642,0.28345161334342217
1,500,0.001,0.0,0.7,0.9146415448518251,0.5282910027150908,0.8033264170207159,0.6371112055054597,0.3215259545455746
1,500,0.001,0.001,0.3,0.7754927652824849,0.2880141251690393,0.9507015117083292,0.4417968039147505,0.2947889415521304
1,500,0.001,0.001,0.4,0.7924244576814671,0.30672686777221175,0.9363633369561637,0.4605943730066822,0.34850358728987396
1,500,0.001,0.001,0.5,0.8703093868748073,0.4413222652845297,0.8387972203010243,0.5616145493226752,0.287240816244832
1,500,0.001,0.001,0.6,0.7378803361747286,0.408634233559371,0.8583242762572869,0.5201816709214298,1.508682305011912
1,500,0.001,0.001,0.7,0.8526208448871999,0.43904694259005944,0.8640845766228633,0.5600095607079087,0.5107453590026645
1,500,0.001,0.01,0.3,0.7689782530553558,0.28608887996881627,0.951274577610908,0.4383149382777461,0.3047135803223434
1,500,0.001,0.01,0.4,0.8361745717937307,0.3574383292361444,0.9042551790007576,0.5103206529737397,0.2771404917307938
1,500,0.001,0.01,0.5,0.8735661936713338,0.436827533153901,0.8359401244936272,0.5624135193492544,0.2782154114833709
1,500,0.001,0.01,0.6,0.9006456043956044,0.48248939091556525,0.8360306952540922,0.6113724512328608,0.28910232906240435
1,500,0.001,0.01,0.7,0.849362968288202,0.47043529238455317,0.8227431413233213,0.559148300977354,0.5124876761528758
1,500,0.001,0.1,0.3,0.774316995309986,0.2883481827978975,0.9501284458057503,0.4417134433498749,0.2961095894782797
1,500,0.001,0.1,0.4,0.8516128056782263,0.3921382529418098,0.8784112241873334,0.535365823303997,0.260651048440453
1,500,0.001,0.1,0.5,0.8665137847614484,0.4040282138829797,0.8733112670026019,0.551167770398031,0.2898873051759936
1,500,0.001,0.1,0.6,0.8945033834286171,0.4734912260296672,0.8348532753680467,0.6011076336868824,0.298974831716475
1,500,0.001,0.1,0.7,0.9099929820957859,0.5255002330961485,0.8090422553766097,0.6316816282567025,0.3391028391530575
1,500,0.01,0.0,0.3,0.7610170826058676,0.27545401045238194,0.9564288772519184,0.42760862996713034,0.3145635762314348
1,500,0.01,0.0,0.4,0.8386842428080745,0.35707438929961655,0.9002321904950105,0.5109300705698537,0.2723908988762573
1,500,0.01,0.0,0.5,0.8596216465258522,0.3914499422981295,0.8784688601258109,0.5401708104181799,0.2990269291434882
1,500,0.01,0.0,0.6,0.8915671037166366,0.4659217647921352,0.8411520600731153,0.595825266655495,0.3086293331539617
1,500,0.01,0.0,0.7,0.9190755908162449,0.5696395482336316,0.7517471923064256,0.63447615074064,0.30008318477190893
1,500,0.01,0.001,0.3,0.778110671778896,0.29320614562519165,0.9489823140005929,0.44668076501397297,0.2934089466391955
1,500,0.01,0.001,0.4,0.8122950401104607,0.3242497225448071,0.927759114711985,0.4800891425138749,0.30723791351738666
1,500,0.01,0.001,0.5,0.8185972749991441,0.3720805565872868,0.8962306096235549,0.5118408974797503,0.41854239013928113
1,500,0.01,0.001,0.6,0.8237779860326588,0.3892542767256076,0.8841781115173072,0.5265337029216338,0.5400667537541511
1,500,0.01,0.001,0.7,0.8635721417730764,0.5248075691559119,0.7782218489609063,0.5895397048208239,0.5525161639737288
1,500,0.01,0.01,0.3,0.7947243047710337,0.3142848092630705,0.9254800250304648,0.46391209049785376,0.27549565790375086
1,500,0.01,0.01,0.4,0.8560987156664727,0.3889283897301696,0.8778974409643314,0.5357698821680067,0.25135694928368
1,500,0.01,0.01,0.5,0.8541213783620325,0.38037532830667553,0.8790353390639923,0.5298669449571376,0.305785291124384
1,500,0.01,0.01,0.6,0.8729767753015416,0.4427451550701993,0.8486134439943352,0.5727861659069167,0.3509796160438134
1,500,0.01,0.01,0.7,0.9266605901886276,0.590160062325468,0.7546026413727234,0.6581388459933644,0.28968705372247106
1,500,0.01,0.1,0.3,0.7730892614654297,0.2853209224073655,0.9501185653591543,0.43869305803732556,0.2959064849735516
1,500,0.01,0.1,0.4,0.7939738169411066,0.308638533966786,0.9346375522840299,0.46219947387041566,0.34289138178523026
1,500,0.01,0.1,0.5,0.8345148945032121,0.37477143033759475,0.8859006027072424,0.5190901104057681,0.35820342893584656
1,500,0.01,0.1,0.6,0.8926363641550557,0.4805897797071254,0.80852353193031,0.5913456861997428,0.3000031816920251
1,500,0.01,0.1,0.7,0.9072146765487886,0.5434502891537917,0.7792477686658102,0.628473331659543,0.33215475043837256
1,500,0.1,0.0,0.3,0.7655566396220601,0.28060326314015294,0.9552860389289597,0.43318562569995966,0.3074887422345543
1,500,0.1,0.0,0.4,0.8471797154040145,0.3994074761348417,0.8681306195040015,0.532691199012307,0.27313325439918573
1,500,0.1,0.0,0.5,0.8795478872114387,0.4597236244722662,0.833639627177815,0.5769677722028276,0.27238452674581426
1,500,0.1,0.0,0.6,0.8980835986443463,0.493416010529898,0.8089879129203306,0.6027309630726985,0.2898866659140117
1,500,0.1,0.0,0.7,0.921852355847683,0.5779896714846597,0.758577874386589,0.6473522750772455,0.2968165847508791
1,500,0.1,0.001,0.3,0.7959528659295014,0.30989897796784033,0.9357770971247901,0.46417376495116847,0.2696399979718152
1,500,0.1,0.001,0.4,0.8106941163716865,0.3290864026104926,0.9294848993841189,0.48291336905173016,0.3211521607983277
1,500,0.1,0.001,0.5,0.871587800828455,0.41770542071246153,0.8658630570101769,0.5608723586572105,0.28230388419489094
1,500,0.1,0.001,0.6,0.8114379143701574,0.4883975342630885,0.7837087903039884,0.5468518898701132,0.5832290178651695
1,500,0.1,0.001,0.7,0.9258049193796858,0.5847078756229088,0.767160688996476,0.6598372636599045,0.29383563490202325
1,500,0.1,0.01,0.3,0.8015606135816415,0.3245543454009102,0.9174538089121628,0.4722177738468501,0.2676376818172806
1,500,0.1,0.01,0.4,0.8198815799984024,0.33155242258964523,0.9134341138886144,0.4861028119928223,0.29770555077686556
1,500,0.1,0.01,0.5,0.8884145955290815,0.4526573385009818,0.8446299772749729,0.5868947595270348,0.256024563728129
1,500,0.1,0.01,0.6,0.8833394240754053,0.4807394830737741,0.8216760530909332,0.5865585791314627,0.32793176317144784
1,500,0.1,0.01,0.7,0.9282630687069939,0.6091189421894343,0.7184830220992655,0.6509597075630869,0.2719530984010272
1,500,0.1,0.1,0.3,0.7763479796423722,0.2885952216217274,0.9461169844876988,0.4417697835613348,0.29096151748069343
1,500,0.1,0.1,0.4,0.834357134298723,0.3497492449432107,0.9019678556137404,0.5038904444016786,0.27475983269836546
1,500,0.1,0.1,0.5,0.8815246539545605,0.4551079777897854,0.8349010308599283,0.5741457822106749,0.26967389399545627
1,500,0.1,0.1,0.6,0.8884680000684673,0.45153875428082857,0.8417350064222904,0.5864193696583747,0.31181315428629375
1,500,0.1,0.1,0.7,0.9181673570458617,0.5570816160951733,0.7688947073741066,0.6400568845523186,0.30632699448806616
1,1000,0.0,0.0,0.3,0.7729325567993793,0.28881547497324533,0.9415275170437702,0.44023421103893623,0.30504715888776296
1,1000,0.0,0.0,0.4,0.8406087603984801,0.37482564063272206,0.875038698415835,0.5164987333950233,0.2728458961726205
1,1000,0.0,0.0,0.5,0.717742659728641,0.3542036305639122,0.9019283338273556,0.4867591783502701,1.0602499484152514
1,1000,0.0,0.0,0.6,0.908819066447571,0.5322186811176461,0.790616869215822,0.6224581381062583,0.2690629026565687
1,1000,0.0,0.0,0.7,0.8502179686875948,0.49558484889723387,0.8164970523334322,0.5853655371216059,0.6245762445173313
1,1000,0.0,0.001,0.3,0.654124787465909,0.2520026748947932,0.9650100451207061,0.3917700350096879,0.7587024496331976
1,1000,0.0,0.001,0.4,0.6239949419739139,0.25934642659079243,0.9564189968053223,0.39293548887049196,1.2274279213523873
1,1000,0.0,0.001,0.5,0.8569016808736434,0.3971294907538508,0.8755623620854329,0.5415171630573897,0.31135947351638077
1,1000,0.0,0.001,0.6,0.8845680850821038,0.4534025739138496,0.8297516714422158,0.5791187942644863,0.31254850573238796
1,1000,0.0,0.001,0.7,0.9189142218114181,0.547064297753287,0.7901327273326088,0.6455396245452827,0.31155492505332305
1,1000,0.0,0.01,0.3,0.7788574081681559,0.2929419144921487,0.94554391858512,0.4460469821680424,0.29170441139484743
1,1000,0.0,0.01,0.4,0.8236193129300606,0.3394582060491194,0.9162994434015085,0.49429126509719684,0.292228207459665
1,1000,0.0,0.01,0.5,0.883661291979049,0.4453573095188065,0.8388779106148931,0.5783552903831912,0.2631077116248168
1,1000,0.0,0.01,0.6,0.913842216973058,0.5432218953615138,0.7815548529460198,0.6326809725313075,0.25941048344605394
1,1000,0.0,0.01,0.7,0.926126915659626,0.6384072113889605,0.6902776405493529,0.637787303301019,0.27074111310874616
1,1000,0.0,0.1,0.3,0.7952578937158377,0.3073220299177331,0.9432351875638112,0.4629827449189782,0.2722600267685537
1,1000,0.0,0.1,0.4,0.8408209521527279,0.36231056409676343,0.8870714356288903,0.5126005819355,0.2674686436149081
1,1000,0.0,0.1,0.5,0.871803786815469,0.4256349177398415,0.8520963014194909,0.5596176916008447,0.28423178725958803
1,1000,0.0,0.1,0.6,0.91651133134778,0.5504430629467437,0.7838767578961235,0.636649428133619,0.25408796545411705
1,1000,0.0,0.1,0.7,0.9286363869775085,0.5964909877760706,0.7528686229950927,0.6630692203778555,0.2834486050729703
1,1000,0.001,0.0,0.3,0.696382084945169,0.2514879965419329,0.9610315186246418,0.394138238973405,0.5377562387920909
1,1000,0.001,0.0,0.4,0.6879377774354409,0.2581563839616316,0.9621315416790172,0.3981856388346586,0.7386315166172231
1,1000,0.001,0.0,0.5,0.8675816045325391,0.4041339636250103,0.8732980930738069,0.5521695049972994,0.2890985231359934
1,1000,0.001,0.0,0.6,0.8823769584517247,0.44666420869450957,0.85435233672562,0.5829224864910907,0.3298060344716894
1,1000,0.001,0.0,0.7,0.9246840801980989,0.5984056772317488,0.7380018443500312,0.6441908635639021,0.2874290948145056
1,1000,0.001,0.001,0.3,0.7876181632490045,0.29847683860724394,0.9432516549748048,0.4532575793424384,0.27665555082014137
1,1000,0.001,0.001,0.4,0.8396978877819998,0.3731081825625042,0.8933142311365806,0.5194133969566177,0.27390034639407757
1,1000,0.001,0.001,0.5,0.88082892574715,0.4423403162520171,0.8422751375028819,0.5741566304327789,0.2657126640341779
1,1000,0.001,0.001,0.6,0.8363851945043536,0.4061177155040605,0.8542996410104402,0.5310378850943656,0.47818686218329354
1,1000,0.001,0.001,0.7,0.9314141076991544,0.6264567649718635,0.7247653393933405,0.6628447957217136,0.27090079124015615
1,1000,0.001,0.01,0.3,0.7664132375931442,0.28047786386226814,0.954139907123802,0.43302694703853994,0.3054311628242138
1,1000,0.001,0.01,0.4,0.8304039146212044,0.3470907226506428,0.9019695023548397,0.4999826050664016,0.2824949719277542
1,1000,0.001,0.01,0.5,0.8709478164618352,0.4379069241695702,0.832057108981326,0.5577030738523099,0.28098579042245964
1,1000,0.001,0.01,0.6,0.9119710753939726,0.5416101350575049,0.7701363501630274,0.6234059831090358,0.25794442808239854
1,1000,0.001,0.01,0.7,0.9247903187155522,0.6063198370079401,0.6973191054902348,0.6271524139949755,0.27848977975903616
1,1000,0.001,0.1,0.3,0.7773616388803304,0.2888898067870816,0.9484076013569147,0.4426977966822543,0.29022560200103903
1,1000,0.001,0.1,0.4,0.8051381899512741,0.31546910240709913,0.9266162763890261,0.4703460138120074,0.32107639009128375
1,1000,0.001,0.1,0.5,0.7962672452158432,0.370669394276723,0.8961877943549716,0.5061997289438819,0.5431801936380335
1,1000,0.001,0.1,0.6,0.8971207764198418,0.4716939974664046,0.845769522115733,0.605443488531608,0.2998448343656598
1,1000,0.001,0.1,0.7,0.9105281971403466,0.5151627030741828,0.8062016269802061,0.6276851152636473,0.33226377665804663
1,1000,0.01,0.0,0.3,0.770309515251104,0.2839747244665277,0.9478361821954353,0.4363095825294683,0.29851029021323117
1,1000,0.01,0.0,0.4,0.8336108686225507,0.35387019367021894,0.9025425682574186,0.5064978426251067,0.28118637301825716
1,1000,0.01,0.0,0.5,0.8721238717149932,0.4257545409589043,0.8601159305733953,0.5641459987838567,0.28145058458226097
1,1000,0.01,0.0,0.6,0.8242044663539991,0.4039673527503019,0.8749678885485623,0.5346291029986249,0.5700875286159295
1,1000,0.01,0.0,0.7,0.9230803749728984,0.5740918394617985,0.7688848269275105,0.6532740195204297,0.2952229814920581
1,1000,0.01,0.001,0.3,0.7866034912647063,0.3037835527794684,0.9432187201528176,0.45708615152313925,0.28612866580772345
1,1000,0.01,0.001,0.4,0.8113357553661291,0.3244960244248981,0.921463623489115,0.478846086521146,0.31481736535705374
1,1000,0.01,0.001,0.5,0.8612803823901956,0.39585099136143737,0.8715821888482693,0.5423812177728656,0.2995297284154569
1,1000,0.01,0.001,0.6,0.7541186967238369,0.3579534641809761,0.9082452326845173,0.4884416424158976,0.7665516795349665
1,1000,0.01,0.001,0.7,0.9215327559252794,0.5731706983998569,0.7626288574910254,0.6449605625638954,0.30037167609693893
1,1000,0.01,0.01,0.3,0.7784312273915077,0.2905431663255847,0.9466900503902776,0.4441337196047172,0.2882664008608888
1,1000,0.01,0.01,0.4,0.7663018212317277,0.2993036376336974,0.9375160557257189,0.4478544361713088,0.4484204400961705
1,1000,0.01,0.01,0.5,0.8776775158901329,0.431772916271688,0.856056713763462,0.570780846559942,0.2735216888409716
1,1000,0.01,0.01,0.6,0.9053476144831285,0.49818804187643256,0.8216612324210388,0.619206897506171,0.2776041970081516
1,1000,0.01,0.01,0.7,0.8730816302077985,0.522514645582018,0.7805108190890229,0.5892602894376772,0.4799637275515556
1,1000,0.01,0.1,0.3,0.7908770811224082,0.30378369956480683,0.9340809537924448,0.4569199467773509,0.2749814739269612
1,1000,0.01,0.1,0.4,0.8432778747732019,0.3661952125588737,0.892808681619076,0.5170847852493928,0.2660592777029603
1,1000,0.01,0.1,0.5,0.8712159802814009,0.4190371539987046,0.8555017620129763,0.5590866027593069,0.28259386991376706
1,1000,0.01,0.1,0.6,0.9020358341035912,0.5004701957359857,0.8068142146691699,0.6081229973466691,0.2821761088622686
1,1000,0.01,0.1,0.7,0.9259659460477216,0.6054390109277996,0.7138853209498403,0.641436017284894,0.28217221963082173
1,1000,0.1,0.0,0.3,0.7322246328437917,0.2953701892968632,0.9335013009254685,0.43329336758261217,0.45851434738702224
1,1000,0.1,0.0,0.4,0.836332631542912,0.36673562044313274,0.8956130817112932,0.5142512079371714,0.27872996031166886
1,1000,0.1,0.0,0.5,0.8430639000148347,0.3610069912201811,0.8876313276026743,0.5130627015055965,0.32318501170085817
1,1000,0.1,0.0,0.6,0.9023567605810596,0.5028295135285505,0.8067071764977112,0.6110814619938719,0.2824265079057072
1,1000,0.1,0.0,0.7,0.7352608748987255,0.45689838382619224,0.7982808022922636,0.5121970635497565,1.1607229904885419
1,1000,0.1,0.001,0.3,0.7824900864970958,0.29464011007590146,0.9455373316207225,0.4489042557909485,0.2866840745338459
1,1000,0.1,0.001,0.4,0.8151807252975477,0.3254185430806954,0.9163010901426076,0.4801471667922968,0.3028086875978886
1,1000,0.1,0.001,0.5,0.8624545405269706,0.39681322192175583,0.8727036195369365,0.5439322242794484,0.29594315760520257
1,1000,0.1,0.001,0.6,0.8682742231807652,0.4510776854982884,0.8451783420610612,0.5710938423509544,0.373128346865943
1,1000,0.1,0.001,0.7,0.923081401983271,0.5777134568553113,0.7625613411059513,0.651159045477206,0.29257137750020185
1,1000,0.1,0.01,0.3,0.7766151877717298,0.2895929749571745,0.9518476435134868,0.44369236800354833,0.2944749457322636
1,1000,0.1,0.01,0.4,0.8267722347745712,0.34116950168881044,0.9065606165398675,0.49507564613439853,0.28828791757752487
1,1000,0.1,0.01,0.5,0.8720686984355209,0.42078209459120036,0.8584000263478577,0.5595189572270156,0.2806513747076732
1,1000,0.1,0.01,0.6,0.8627218199764929,0.4292435211558595,0.8503606363007608,0.5555032228621122,0.37366852805424744
1,1000,0.1,0.01,0.7,0.9219593360948501,0.5665682348687126,0.7723199288607845,0.6500350959139072,0.29794481025032055
1,1000,0.1,0.1,0.3,0.7647021241997877,0.28005760296188037,0.9547030925797847,0.4324830808919017,0.31134288447648883
1,1000,0.1,0.1,0.4,0.8459512113016785,0.37569672621631006,0.8876247406382769,0.5245183101883923,0.2689569623766968
1,1000,0.1,0.1,0.5,0.8377745968984286,0.3549925754457374,0.8956575437209763,0.5078539042129839,0.33339770157022797
1,1000,0.1,0.1,0.6,0.8962131845309417,0.4689824699952537,0.8429091328261371,0.6024061132393582,0.29877140581879014
1,1000,0.1,0.1,0.7,0.9322683093127019,0.6201277963061923,0.7333728551197181,0.6687041434727193,0.26963812833439527
